instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans, and at 11 for the French. Sermons in German, French and English.",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,﻿MI,42.320833,-83.076667,,,,﻿fre_réze_901,﻿Right Rev.,﻿Frederick Reze,﻿D.D.,,,,,,,1836,﻿https://ste-anne.org/about-us/parish-history/ ; https://en.wikipedia.org/wiki/Basilica_of_Sainte_Anne_de_D%C3%A9troit,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans, and at 11 for the French. Sermons in German, French and English.",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿vin_badin_901,﻿Rev.,﻿Vincent Badin,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans, and at 11 for the French. Sermons in German, French and English.",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿mar_kundig_001,﻿Rev.,﻿Martin Kundig,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9007,﻿church,﻿Trinity Church,English,,,,,,﻿Detroit,,﻿MI,,42.329838,-83.060483,,,,﻿ber_ocavanagh_901,﻿Rev.,﻿Bernard O'Cavanagh,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0018,﻿church,[Unnamed Institution],English,,,,,,﻿Ann Arbour,﻿Ann Arbor,﻿MI,,42.285755,-83.741377,,,,﻿kelly_901,﻿Rev. Mr.,﻿Kelly,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0018,﻿church,[Unnamed Institution],English,,,,,,﻿Ann Arbour,﻿Ann Arbor,﻿MI,,42.285755,-83.741377,,,,﻿morrissey_901,﻿Rev. Mr.,﻿Morrissey,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000,﻿church,[Unnamed Institution],English,,﻿Arbre Croche,,,﻿Emmet County,,,﻿MI,﻿MI,45.626437,-85.071053,,,,﻿joh_de-bruyn_901,﻿Rev. Mr.,﻿De Brugn,,,,,,,,1836,﻿https://en.wikipedia.org/wiki/L%27Arbre_Croche ; https://www.cclcparishes.org/historic-holy-childhood-mission--church-and-school.html,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9009,﻿church,[Unnamed Institution],English,,﻿Bay Settlement,,﻿Munroe County,,,,﻿MI,,41.872088,-83.388668,,,,﻿terworen_901,﻿Rev. Mr.,﻿Terworen,,,,,,,,1836,﻿https://www.hmdb.org/results.asp?Search=County&state=Michigan&county=Monroe%20County,﻿,﻿,﻿Detroit,Detroit
﻿mil.wi.9000,﻿church,[Unnamed Institution],English,,﻿Fond du lac Superieur,,,,,,,,,,,,,﻿fra_x_pierz_001,﻿Rev. Mr.,﻿Pierz,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005,﻿church,[Unnamed Institution],﻿Indian,﻿Instructions in the Indian language,﻿Grand River,,,,,,﻿MI,﻿MI,,,,,,﻿vizosky_901,﻿Rev. Mr.,﻿Vizosky,,,,,,,,1836,﻿https://en.wikipedia.org/wiki/Grand_River_(Michigan),﻿,﻿,﻿Detroit,Detroit
